ATIS_train_2075_de	Which flights are available from Denver to San Francisco on Wednesday afternoon?	return flights ;return #1 from  denver ;return #2 to san francisco ;return #3 on  wednesday afternoon ;return #4 that  are available	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_2076_de	I want a flight from Minneapolis to Long Beach on Saturday	return flights ;return #1 on  saturday ;return #2 from  minneapolis ;return #3 to long beach	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2077_de	Does Twa have a flight from Indianapolis to Houston that arrives at 11 a.m.?	return flights ;return #1 on twa ;return #2 from  indianapolis ;return #3 to houston ;return #4 that are arriving at 11am ;return number of  #5 ;return if #6 is at least one	['select', 'filter', 'filter', 'filter', 'filter', 'aggregate', 'boolean']	train
ATIS_train_2078_de	on tuesday which flights phoenix leave for st. Paul Minnesota and left after noon	return flights ;return #1 from  phoenix ;return #2 to st. paul minnesota ;return #3 on  tuesday ;return #4 that  leave after noon	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_2079_de	Which American Airlines flights from Phoenix to Milwaukee will depart Phoenix after 6pm on Wednesday?	return flights ;return #1 on  american airlines ;return #2 from  phoenix  ;return #3 to milwaukee ;return #4 that  depart after 6pm ;return #5 on  wednesday	['select', 'filter', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_208_de	List of daily flights from Denver to Boston	return flights ;return #1 from  denver ;return #2 to boston ;return #3 that  are daily	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2081_de	Northwest flights with stops in Denver	return flights ;return #1 on northwest ;return #2 with stops in  denver	['select', 'filter', 'filter']	train
ATIS_train_2082_de	Show me fares less than $ 400 for flights from Dallas to Baltimore	return flights ;return #1 from  dallas ;return #2 to baltimore ;return fares of #3 ;return #4 that  are lower than 400 dollars	['select', 'filter', 'filter', 'project', 'filter']	train
ATIS_train_2083_de	the cheapest flights between boston and philadelphia that arrive on tuesday from 3 am to 5 am	return flights ;return #1 from  boston ;return #2 to philadelphia ;return #3 which  arrive between  3 and  5 o'clock ;return #4 on  tuesday	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_2084_de	I have to go from Boston to Atlanta and back the same day finding the earliest flight from Boston	return flights ;return #1 from  boston ;return #2 to atlanta ;return #3 and  back the same day ;return the earliest of #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_2085_de	I want a flight that starts from Charlotte to Newark and starts in the afternoon or evening	return flights ;return #1 from  charlotte ;return #2 to newark ;return #3 that  leaves  in afternoon ;return #3 that  leaves in  evening ;return #4 ,  #5	['select', 'filter', 'filter', 'filter', 'filter', 'union']	train
ATIS_train_2086_de	I want to fly non-stop from Denver to Dallas	return nonstop ;return #1 from  denver to dallas	['select', 'filter']	train
ATIS_train_2087_de	What does code y mean?	return code y ;return what does #1 mean	['select', 'project']	train
ATIS_train_2088_de	Show me all flights from San Francisco to Washington DC	return flights ;return #1 from san francisco ;return #2 to  washington dc	['select', 'filter', 'filter']	train
ATIS_train_2089_de	I need a flight from Atlanta to Philadelphia and I'm looking for the cheapest fare	return flights ;return #1 from atlanta ;return #2 to  philadelphia ;return fares of #3 ;return #4 that  is  the  cheapest	['select', 'filter', 'filter', 'project', 'filter']	train
ATIS_train_209_de	Show me all flights that leave Pittsburgh tomorrow and arrive in Baltimore after 5pm	return flights ;return #1 from pittsburgh ;return #2 to  baltimore ;return #3 that  leave tomorrows ;return #4 that  arrive after 5 o'clock pm	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_2090_de	I would like information about ground transportation in the city of Atlanta from the airport to the city center	return ground transportation ;return #1 in the city of atlanta ;return #2 from  airport ;return #3 to downtown ;return information on  #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_2091_de	show me flights from atlanta to baltimore	return flights ;return #1 from  atlanta ;return #2 to baltimore	['select', 'filter', 'filter']	train
ATIS_train_2092_de	Please list all delta flights from Kansas City to Salt Lake City	return flights ;return #1 on delta ;return #2 from kansas city  ;return #3 to  salt lake city	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2093_de	What is the acronym for Canadian Airlines International	return canadian airlines international ;return abbreviation of #1	['select', 'project']	train
ATIS_train_2095_de	Show me flights from Milwaukee to Orlando on Wednesday night	return flights ;return #1 from  milwaukee ;return #2 to orlando ;return #3 on  wednesday night	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2096_de	Can i get a rental car in Dallas?	return rental cars ;return #1 in dallas	['select', 'filter']	train
ATIS_train_2097_de	What are the flights from San Jose to Nashville on Thursday the twentieth	return the  flights ;return #1 on thursday the  twentieth ;return #2 from san jose ;return #3 to  nashville	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2098_de	What is the tariff code? qw	return fare codes ;return #1 that  is  qw ;return what is  #2	['select', 'filter', 'project']	train
ATIS_train_2099_de	What are the flights from Pittsburgh to Oakland?	return flights ;return #1 from pittsburgh ;return #2 to  oakland	['select', 'filter', 'filter']	train
ATIS_train_21_de	Which flights are available from Minneapolis to Newark on the continent	return flights ;return #1 from  minneapolis ;return #2 to newark ;return #3 on  continental	['select', 'filter', 'filter', 'filter']	train
ATIS_train_210_de	like information on flights from San Francisco to Boston on Thursday morning	return flights ;return #1 from  san francisco ;return #2 to boston ;return #3 on  thursday morning ;return information on  #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_2100_de	What are the prices for flights from Dallas to Baltimore	return flights ;return #1 from  dallas ;return #2 to baltimore ;return prices of #3	['select', 'filter', 'filter', 'project']	train
ATIS_train_2101_de	give me the cheapest flight from dallas to baltimore on saturday	return flights ;return #1 from  dallas ;return #2 to  baltimore ;return #3 on saturday ;return price of #4 ;return #4 where  #5 is the  lowest	['select', 'filter', 'filter', 'filter', 'project', 'comparative']	train
ATIS_train_2102_de	What is the cheapest flight between Boston and Baltimore?	return flights ;return #1 between boston ;return #2 and  baltimore ;return airfares of #3 ;return #4 that  is  the least expensive	['select', 'filter', 'filter', 'project', 'filter']	train
ATIS_train_2103_de	Do United Airlines have flights between Boston and Denver?	return flights on  united airlines ;return #1 from  boston ;return #2 to denver ;return #1 from  denver ;return #4 to boston ;return #2 ,  #3 ,   #4 , #5	['select', 'filter', 'filter', 'filter', 'filter', 'union']	train
ATIS_train_2104_de	Please list all flights Tuesday to Dallas Atlanta	return flights ;return #1 from  dallas ;return #2 to atlanta ;return #3 on  tuesday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2105_de	a breakfast flight from Denver to San Francisco please	return breakfast flights ;return #1 from  denver ;return #2 to  san francisco	['select', 'filter', 'filter']	train
ATIS_train_2106_de	Which airlines serve Pittsburgh Airport?	return airlines ;return #1 that  service pittsburgh airport	['select', 'filter']	train
ATIS_train_2107_de	Show me all flights from San Diego to Phoenix on a Boeing 737	return flights ;return #1 on  a boeing 737 ;return #2 from  san diego ;return #3 to phoenix	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2108_de	What is the tariff code? c	return fare code c ;return what #1 is	['select', 'project']	train
ATIS_train_2109_de	Please give me the flights from Denver to Pittsburgh that start on the morning of July 2nd	return flights ;return #1 from denver ;return #2 to  pittsburgh ;return #3 on july second ;return #4 leave in the  morning	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_211_de	Show me the first flight that comes from Cincinnati to Toronto	return flights ;return #1 from cincinnati ;return #2 to  toronto ;return #3 that  arrives first	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2110_de	What are the fares between New York and La on Monday morning	return flights ;return #1 between new york ;return #2 and la ;return #3 on monday morning ;return fares of #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_2111_de	Which flights leave Boston and arrive in Philadelphia before 7 a.m.	return flights ;return #1 that  leave boston ;return #2 that  arrive in philadelphia ;return #3 that  arrive before 7am	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2112_de	Flight from Denver to Boston	return flights ;return #1 from  denver to boston	['select', 'filter']	train
ATIS_train_2113_de	What does tariff code mean?	return fare code y ;return what is  #1	['select', 'project']	train
ATIS_train_2114_de	What is the earliest flight from Pittsburgh to Baltimore on Thursday morning?	return flight ;return #1 from pittsburgh ;return #2 to  baltimore ;return #3 on thursday ;return #4 in the  morning ;return #5 that  is  earliest	['select', 'filter', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_2115_de	Are there flights from Denver to Pittsburgh with stops in Atlanta?	return flights ;return #1 from  denver to pittsburgh ;return #2 with stops in atlanta	['select', 'filter', 'filter']	train
ATIS_train_2116_de	I need your help with ground transportation information from the Philadelphia airport to downtown	return ground transportation ;return #1 from  the  airport in philadelphia ;return #2 to downtown ;return information on  #3	['select', 'filter', 'filter', 'project']	train
ATIS_train_2117_de	Show me the flights from Pittsburgh to Los Angeles on Thursday	return flights ;return #1 from  pittsburgh ;return #2 to los angeles ;return #3 on  thursday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2118_de	List flights from San Francisco to Denver on Friday	return flights ;return #1 from san francisco ;return #2 to  denver ;return #3 on friday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_2119_de	I want to see the tariff code again. qx	return fare code qx	['select']	train
ATIS_train_2120_de	Which airlines fly between Boston and Atlanta?	return flights ;return #1 from boston ;return #2 to  atlanta ;return the  airlines of #3	['select', 'filter', 'filter', 'project']	train
