ATIS_train_1265_de	I am interested in booking an early flight from Dallas to Houston and returning late in the evening	return flights ;return #1 from  dallas ;return #2 into houston ;return early #3 ;return #4 and  returning in the  late evening	['select', 'filter', 'filter', 'project', 'filter']	train
ATIS_train_1266_de	Show me one-way flights from Milwaukee to Orlando starting on Wednesday morning	return flights ;return #1 that  are one way ;return #2 from  milwaukee ;return #3 to orlando ;return #4 leaving wednesday morning	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1267_de	I need a flight from Denver to Philadelphia on Saturday	return flights ;return #1 from  denver ;return #2 to philadelphia ;return #3 on  saturday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1268_de	Can I travel from Boston to San Francisco with a stop in Denver?	return can i go from boston ;return #1 to  san francisco ;return #2 with  a stopover in denver	['select', 'filter', 'filter']	train
ATIS_train_1269_de	Flights from Newark New Jersey to Minneapolis	return flights ;return #1 from newark new jersey ;return #2 to  minneapolis	['select', 'filter', 'filter']	train
ATIS_train_127_de	Are there flights from Denver to Atlanta to Pittsburgh?	return flights ;return #1 from  denver ;return #2 to atlanta ;return #3 to pittsburgh	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1270_de	Show me all flights from Philadelphia to Baltimore	return flights ;return #1 from philadelphia ;return #2 to  baltimore	['select', 'filter', 'filter']	train
ATIS_train_1271_de	what flights from montreal to las vegas on saturday	return flights ;return #1 from  montreal ;return #2 to las vegas ;return #3 on  saturday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1272_de	Show me ground transportation for Boston	return ground transportation ;return #1 in boston	['select', 'filter']	train
ATIS_train_1273_de	I want an evening flight from Dallas to Milwaukee	return flights ;return #1 from dallas ;return #2 to  milwaukee ;return #3 in the  evening	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1274_de	on the twenty-third of july an early flight with americans from philadelphia to san francisco	return flights ;return #1 on  american ;return #2 from  philadelphia ;return #3 to san francisco ;return #4 early on  july twenty third	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1276_de	What's the cheapest round-trip flight between Boston and San Francisco?	return flights ;return #1 that  are round trip ;return #2 between boston ;return #3 and san francisco ;return fares of #4 ;return #5 that  is  the  cheapest	['select', 'filter', 'filter', 'filter', 'project', 'filter']	train
ATIS_train_1277_de	I want a flight from Philadelphia to San Francisco, but I want to stop in Dallas	return flights ;return #1 from  philadelphia ;return #2 to san francisco ;return #3 that  stop in dallas	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1278_de	How much does a first class ticket from Boston to San Francisco cost?	return flights ;return #1 that  are round trip ;return #2 in first class ;return #3 from boston ;return #4 to  san francisco ;return tickets of #5 ;return cost of #6	['select', 'filter', 'filter', 'filter', 'filter', 'project', 'project']	train
ATIS_train_1279_de	Flights from Newark to Tampa on Friday	return flights ;return #1 on friday ;return #2 from newark ;return #3 to  tampa	['select', 'filter', 'filter', 'filter']	train
ATIS_train_128_de	Show me the latest dinner flight from Baltimore to Oakland	return flight ;return #1 that  is  dinner ;return #2 that  is  latest ;return #3 from baltimore ;return #4 to  oakland	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1280_de	What are the bus prices for flights from Pittsburgh to Denver?	return flights ;return #1 in coach ;return #2 from  pittsburgh ;return #3 to denver ;return fares of #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_1281_de	Pittsburgh to Atlanta Wednesday	return flights ;return #1 from pittsburgh ;return #2 to  atlanta ;return #3 on wednesday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1282_de	Show me all flights from Boston to Denver that serve lunch	return flights ;return #1 from  boston ;return #2 to denver ;return #3 that  serve lunch	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1283_de	Is there a flight from Pittsburgh to Baltimore that arrives between 6pm and 7pm?	return flights ;return #1 from  pittsburgh ;return #2 to baltimore ;return #3 that  arrives between 6 and  7pm ;return are there  any  #4	['select', 'filter', 'filter', 'filter', 'boolean']	train
ATIS_train_1284_de	Show me the flights from Salt Lake City to St. Petersburg late at night on Tuesday	return flights ;return #1 from  salt lake city ;return #2 to st. petersburg ;return #3 on  tuesday ;return #4 that  are late night	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1285_de	I would like to fly from Boston to San Francisco. Could you offer me the cheapest tariff?	return flights ;return #1 from  boston ;return #2 to san francisco ;return fares of #3 ;return #3 where #4 is lowest	['select', 'filter', 'filter', 'project', 'superlative']	train
ATIS_train_1286_de	What are the two flights of the American airlines that fly from Dallas to San Francisco in the evening?	return flights ;return #1 on american airlines ;return #2 from dallas ;return #3 to  san francisco ;return #4 in the  evenings	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1287_de	What are the flights from Atlanta to Dallas	return flights ;return #1 from atlanta ;return #2 to  dallas	['select', 'filter', 'filter']	train
ATIS_train_1288_de	Show me the flights from all airports to Love Field	return flights ;return #1 from  all airports ;return #2 to love field	['select', 'filter', 'filter']	train
ATIS_train_1289_de	I want to go from San Francisco to Denver	return flights ;return #1 from  san francisco to denver	['select', 'filter']	train
ATIS_train_129_de	Please retry departures for Denver, Pittsburgh on Monday, August 19	return flights ;return #1 from denver ;return #2 to  pittsburgh ;return #3 on august nineteenth ;return the  flight departures of #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_1290_de	Please show me fares from Denver to San Francisco	return flights ;return #1 from  denver ;return #2 to san francisco ;return fares of #3	['select', 'filter', 'filter', 'project']	train
ATIS_train_1291_de	early morning flights between cincinnati and tampa	return flights ;return #1 which are  in early morning ;return #2 from  cincinnati ;return #3 to tampa ;return #2 from  tampa ;return #5 to cincinnati ;return #3 ,  #4 ,   #5 , #6	['select', 'filter', 'filter', 'filter', 'filter', 'filter', 'union']	train
ATIS_train_1292_de	Have a flight from Philadelphia to San Francisco with a stopover in Dallas?	return flights ;return #1 from  philadelphia ;return #2 to san francisco ;return #3 with  a  stopover in dallas	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1293_de	which airlines are represented in the database	return airlines ;return #1 represented in the database	['select', 'filter']	train
ATIS_train_1294_de	I want to leave Chicago next Tuesday and arrive in Detroit around 6pm	return flights ;return #1 from  chicago ;return #2 to detroit ;return #3 that  leave next tuesday ;return #4 that  arrive around 6pm	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1295_de	I want the cheapest flight from Pittsburgh to Atlanta	return flights ;return #1 from pittsburgh ;return #2 to  atlanta ;return price of #3 ;return #3 where #4 is  the  lowest	['select', 'filter', 'filter', 'project', 'comparative']	train
ATIS_train_1296_de	May I have a list of flight numbers from Columbus Ohio to Minneapolis Minnesota on Monday	return flights ;return #1 from columbus ohio ;return #2 to  minneapolis minnesota ;return #3 on monday ;return flight numbers of #4	['select', 'filter', 'filter', 'filter', 'project']	train
ATIS_train_1297_de	Please list all flights from Philadelphia to Boston	return flights ;return #1 from  philadelphia ;return #2 to boston	['select', 'filter', 'filter']	train
ATIS_train_1298_de	What is the cheapest flight from San Francisco to Boston?	return flights ;return #1 from san francisco ;return #2 to  boston ;return price of #3 ;return #3 where #4 is  the  lowest	['select', 'filter', 'filter', 'project', 'comparative']	train
ATIS_train_1299_de	Can you tell me what flights you have from Baltimore to Dallas?	return flights ;return #1 from  baltimore ;return #2 to dallas	['select', 'filter', 'filter']	train
ATIS_train_130_de	I have to fly from Boston to Denver this Monday	return flights ;return #1 from  boston ;return #2 to denver ;return #3 on  this monday	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1300_de	I need a United Airlines flight from Denver to Baltimore on Saturday	return flights ;return #1 on  united airlines ;return #2 from  denver ;return #3 to baltimore ;return #4 on  saturday	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1301_de	I would like to fly the cheapest available flight from Pittsburgh to Atlanta on Wednesday morning	return flights ;return #1 on  wednesday morning ;return #2 from  pittsburgh ;return #3 to atlanta ;return the rates of #4 ;return the cheapest of #5	['select', 'filter', 'filter', 'filter', 'project', 'project']	train
ATIS_train_1302_de	Which flights do you have between Pittsburgh and Atlanta?	return flights ;return #1 between pittsburgh ;return #2 and atlanta	['select', 'filter', 'filter']	train
ATIS_train_1303_de	Show me all flights to Philadelphia in the evening	return flights ;return #1 to philadelphia ;return #2 in the evening	['select', 'filter', 'filter']	train
ATIS_train_1304_de	Are there flights from Denver to Atlanta with stops in Pittsburgh?	return flights ;return #1 from denver ;return #2 to  atlanta ;return #3 with  stops in pittsburgh ;return are there any  #4	['select', 'filter', 'filter', 'filter', 'boolean']	train
ATIS_train_1305_de	What does Co mean?	return co ;return what does #1 mean	['select', 'project']	train
ATIS_train_1306_de	Which flights from Baltimore to Dallas on Monday afternoon have economic class	return flights ;return #1 in economic class ;return #2 from  baltimore ;return #3 to dallas ;return #4 on  monday afternoon	['select', 'filter', 'filter', 'filter', 'filter']	train
ATIS_train_1307_de	Flights from Columbus to Milwaukee	return flights ;return #1 from columbus ;return #2 to  milwaukee	['select', 'filter', 'filter']	train
ATIS_train_1308_de	Which airlines fly from Toronto to San Diego?	return flights ;return #1 from  toronto ;return #2 to san diego ;return airlines of #3	['select', 'filter', 'filter', 'project']	train
ATIS_train_1309_de	What is the available ground transportation between Denver airport and downtown	return ground transportation ;return #1 between the  airport in denver ;return #2 and downtown	['select', 'filter', 'filter']	train
ATIS_train_131_de	All flights to Baltimore after noon	return all flights ;return #1 to  baltimore ;return #2 after 12pm	['select', 'filter', 'filter']	train
ATIS_train_1310_de	Do you have a flight from Charlotte to Atlanta first in June?	return flight ;return #1 from charlotte ;return #2 to  atlanta ;return #3 on june first	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1311_de	I'd like to know which United Airlines flights are from Dallas to San Francisco	return flights ;return #1 of united airlines ;return #2 from  dallas ;return #3 to san francisco	['select', 'filter', 'filter', 'filter']	train
ATIS_train_1312_de	I need an Air Canada flight from Toronto to San Diego with a stopover in DC	return flights ;return #1 on  air canada ;return #2 from  toronto ;return #3 to san diego ;return #4 with layover in dc	['select', 'filter', 'filter', 'filter', 'filter']	train
